;0
0;0.011
1;0.0
2;0.003
3;0.037
4;0.038
5;0.011
6;0.167
7;0.125
8;0.027
9;0.048
10;0.027
11;0.028
12;0.01
13;0.001
14;0.0
15;0.002
16;0.001
17;0.0
18;0.001
19;0.005
20;0.0
21;0.004
22;0.016
23;0.0
24;0.006
25;0.003
26;0.0
27;0.0
28;0.011
29;0.027
30;0.017
31;0.048
32;0.002
33;0.024
34;0.0
35;0.11
36;0.002
37;0.0
38;0.091
39;0.033
40;0.011
41;0.005
42;0.004
43;0.039
44;0.013
45;0.0
46;0.016
47;0.021
48;0.0
49;0.002
50;0.008
51;0.017
52;0.001
