;0
0;0.001
1;0.024
2;0.099
3;0.0
4;0.001
5;0.015
6;0.029
7;0.0
8;0.0
9;0.06
10;0.036
11;0.0
12;0.0
13;0.0
14;0.001
15;0.002
16;0.005
17;0.0
18;0.0
19;0.008
20;0.0
21;0.0
22;0.011
23;0.0
24;0.0
25;0.0
26;0.013
27;0.0
28;0.001
29;0.022
30;0.0
31;0.0
32;0.0
33;0.0
34;0.005
35;0.009
36;0.004
37;0.026
38;0.025
39;0.0
40;0.028
41;0.024
42;0.03
43;0.029
44;0.007
45;0.004
46;0.003
47;0.001
48;0.01
49;0.01
50;0.001
51;0.006
52;0.0
