;0
0;0.011
1;0.211
2;0.034
3;0.043
4;0.014
5;0.028
6;0.018
7;0.015
8;0.013
9;0.051
10;0.003
11;0.053
12;0.006
13;0.008
14;0.034
15;0.03
16;0.006
17;0.027
18;0.0
19;0.009
20;0.001
21;0.008
22;0.0
23;0.0
24;0.008
25;0.048
26;0.0
27;0.0
28;0.0
29;0.0
30;0.0
31;0.0
32;0.045
33;0.0
34;0.002
35;0.0
36;0.029
37;0.02
38;0.035
39;0.03
40;0.003
41;0.027
42;0.05
43;0.038
44;0.006
45;0.0
46;0.0
47;0.007
48;0.016
49;0.042
50;0.021
51;0.007
52;0.0
