;0
0;0.004
1;0.0
2;0.039
3;0.055
4;0.045
5;0.046
6;0.072
7;0.075
8;0.005
9;0.023
10;0.011
11;0.007
12;0.008
13;0.001
14;0.0
15;0.0
16;0.001
17;0.0
18;0.0
19;0.002
20;0.003
21;0.0
22;0.0
23;0.001
24;0.0
25;0.0
26;0.0
27;0.0
28;0.0
29;0.0
30;0.0
31;0.007
32;0.012
33;0.0
34;0.0
35;0.049
36;0.004
37;0.012
38;0.005
39;0.012
40;0.065
41;0.073
42;0.002
43;0.032
44;0.001
45;0.001
46;0.014
47;0.033
48;0.001
49;0.001
50;0.0
51;0.001
52;0.004
