;0
0;0.003
1;0.001
2;0.021
3;0.016
4;0.007
5;0.021
6;0.008
7;0.0
8;0.0
9;0.002
10;0.031
11;0.051
12;0.0
13;0.0
14;0.005
15;0.02
16;0.014
17;0.013
18;0.0
19;0.0
20;0.001
21;0.003
22;0.005
23;0.0
24;0.0
25;0.0
26;0.0
27;0.0
28;0.012
29;0.0
30;0.004
31;0.0
32;0.0
33;0.01
34;0.0
35;0.033
36;0.017
37;0.006
38;0.012
39;0.06
40;0.043
41;0.016
42;0.29
43;0.053
44;0.048
45;0.035
46;0.013
47;0.044
48;0.047
49;0.073
50;0.0
51;0.013
52;0.0
