;0
0;0.004
1;0.01
2;0.034
3;0.067
4;0.004
5;0.014
6;0.028
7;0.019
8;0.032
9;0.034
10;0.052
11;0.013
12;0.006
13;0.007
14;0.0
15;0.008
16;0.007
17;0.0
18;0.0
19;0.001
20;0.001
21;0.0
22;0.0
23;0.0
24;0.0
25;0.0
26;0.0
27;0.0
28;0.0
29;0.0
30;0.0
31;0.0
32;0.011
33;0.014
34;0.011
35;0.006
36;0.01
37;0.0
38;0.0
39;0.017
40;0.008
41;0.0
42;0.0
43;0.002
44;0.008
45;0.011
46;0.028
47;0.015
48;0.017
49;0.003
50;0.0
51;0.028
52;0.058
