;0
0;0.004
1;0.002
2;0.003
3;0.048
4;0.057
5;0.0
6;0.01
7;0.064
8;0.035
9;0.012
10;0.03
11;0.008
12;0.001
13;0.0
14;0.013
15;0.001
16;0.007
17;0.014
18;0.001
19;0.0
20;0.027
21;0.007
22;0.0
23;0.011
24;0.0
25;0.0
26;0.0
27;0.0
28;0.0
29;0.0
30;0.0
31;0.0
32;0.0
33;0.007
34;0.0
35;0.0
36;0.015
37;0.034
38;0.018
39;0.005
40;0.038
41;0.041
42;0.028
43;0.008
44;0.011
45;0.013
46;0.046
47;0.004
48;0.025
49;0.001
50;0.075
51;0.019
52;0.018
