;0
0;0.005
1;0.079
2;0.107
3;0.026
4;0.062
5;0.046
6;0.041
7;0.007
8;0.0
9;0.06
10;0.029
11;0.0
12;0.0
13;0.001
14;0.012
15;0.021
16;0.025
17;0.0
18;0.0
19;0.011
20;0.0
21;0.0
22;0.0
23;0.0
24;0.007
25;0.0
26;0.0
27;0.0
28;0.002
29;0.002
30;0.0
31;0.0
32;0.0
33;0.0
34;0.0
35;0.019
36;0.023
37;0.012
38;0.03
39;0.0
40;0.07
41;0.042
42;0.028
43;0.003
44;0.026
45;0.009
46;0.029
47;0.01
48;0.004
49;0.019
50;0.009
51;0.012
52;0.0
