;0
0;0.045
1;0.109
2;0.058
3;0.019
4;0.011
5;0.003
6;0.002
7;0.013
8;0.009
9;0.014
10;0.001
11;0.008
12;0.001
13;0.005
14;0.014
15;0.005
16;0.014
17;0.001
18;0.0
19;0.006
20;0.0
21;0.001
22;0.0
23;0.0
24;0.012
25;0.0
26;0.0
27;0.0
28;0.0
29;0.0
30;0.0
31;0.0
32;0.003
33;0.0
34;0.007
35;0.002
36;0.03
37;0.053
38;0.046
39;0.033
40;0.037
41;0.033
42;0.016
43;0.0
44;0.003
45;0.0
46;0.0
47;0.0
48;0.004
49;0.009
50;0.004
51;0.0
52;0.0
