;0
0;0.004
1;0.047
2;0.107
3;0.023
4;0.013
5;0.033
6;0.054
7;0.0
8;0.0
9;0.097
10;0.048
11;0.0
12;0.0
13;0.0
14;0.002
15;0.001
16;0.028
17;0.0
18;0.0
19;0.002
20;0.0
21;0.0
22;0.0
23;0.0
24;0.001
25;0.0
26;0.0
27;0.0
28;0.0
29;0.0
30;0.0
31;0.0
32;0.0
33;0.0
34;0.0
35;0.026
36;0.005
37;0.001
38;0.034
39;0.0
40;0.085
41;0.035
42;0.066
43;0.003
44;0.008
45;0.001
46;0.004
47;0.003
48;0.023
49;0.001
50;0.001
51;0.002
52;0.0
