;0
0;0.029
1;0.108
2;0.074
3;0.049
4;0.021
5;0.017
6;0.012
7;0.039
8;0.001
9;0.061
10;0.002
11;0.011
12;0.011
13;0.001
14;0.046
15;0.019
16;0.0
17;0.011
18;0.0
19;0.0
20;0.0
21;0.007
22;0.0
23;0.0
24;0.0
25;0.0
26;0.0
27;0.0
28;0.0
29;0.0
30;0.0
31;0.0
32;0.0
33;0.009
34;0.0
35;0.001
36;0.014
37;0.032
38;0.05
39;0.033
40;0.024
41;0.038
42;0.054
43;0.01
44;0.018
45;0.001
46;0.0
47;0.001
48;0.023
49;0.013
50;0.017
51;0.004
52;0.001
