;0
0;0.0
1;0.0
2;0.0
3;0.0
4;0.001
5;0.001
6;0.0
7;0.0
8;0.006
9;0.019
10;0.0
11;0.007
12;0.063
13;0.0
14;0.0
15;0.005
16;0.001
17;0.004
18;0.0
19;0.001
20;0.005
21;0.003
22;0.002
23;0.0
24;0.0
25;0.0
26;0.0
27;0.0
28;0.0
29;0.0
30;0.0
31;0.0
32;0.0
33;0.0
34;0.0
35;0.019
36;0.018
37;0.011
38;0.006
39;0.0
40;0.011
41;0.0
42;0.011
43;0.0
44;0.0
45;0.003
46;0.007
47;0.011
48;0.035
49;0.052
50;0.018
51;0.006
52;0.021
