;0
0;0.01
1;0.007
2;0.009
3;0.038
4;0.218
5;0.005
6;0.002
7;0.0
8;0.021
9;0.044
10;0.005
11;0.017
12;0.021
13;0.02
14;0.011
15;0.001
16;0.019
17;0.008
18;0.0
19;0.003
20;0.006
21;0.002
22;0.0
23;0.019
24;0.0
25;0.0
26;0.0
27;0.0
28;0.044
29;0.0
30;0.0
31;0.0
32;0.0
33;0.0
34;0.019
35;0.0
36;0.014
37;0.0
38;0.003
39;0.051
40;0.0
41;0.0
42;0.046
43;0.014
44;0.253
45;0.0
46;0.0
47;0.003
48;0.021
49;0.017
50;0.006
51;0.051
52;0.011
