;0
0;0.0
1;0.0
2;0.0
3;0.0
4;0.0
5;0.003
6;0.0
7;0.0
8;0.003
9;0.016
10;0.0
11;0.019
12;0.044
13;0.005
14;0.0
15;0.001
16;0.018
17;0.002
18;0.0
19;0.001
20;0.001
21;0.001
22;0.024
23;0.0
24;0.0
25;0.0
26;0.0
27;0.0
28;0.002
29;0.0
30;0.0
31;0.0
32;0.0
33;0.0
34;0.006
35;0.0
36;0.056
37;0.001
38;0.008
39;0.001
40;0.012
41;0.0
42;0.013
43;0.0
44;0.0
45;0.016
46;0.016
47;0.042
48;0.045
49;0.032
50;0.001
51;0.023
52;0.039
