;0
0;0.008
1;0.023
2;0.013
3;0.038
4;0.052
5;0.005
6;0.001
7;0.003
8;0.032
9;0.047
10;0.005
11;0.012
12;0.024
13;0.013
14;0.0
15;0.003
16;0.014
17;0.007
18;0.0
19;0.002
20;0.001
21;0.006
22;0.0
23;0.033
24;0.0
25;0.0
26;0.0
27;0.0
28;0.0
29;0.0
30;0.0
31;0.0
32;0.0
33;0.0
34;0.0
35;0.0
36;0.0
37;0.0
38;0.009
39;0.04
40;0.0
41;0.0
42;0.029
43;0.003
44;0.062
45;0.005
46;0.001
47;0.014
48;0.036
49;0.006
50;0.016
51;0.025
52;0.0
