;0
0;0.0
1;0.002
2;0.001
3;0.001
4;0.009
5;0.003
6;0.0
7;0.0
8;0.001
9;0.018
10;0.001
11;0.005
12;0.084
13;0.003
14;0.0
15;0.0
16;0.001
17;0.0
18;0.0
19;0.0
20;0.003
21;0.022
22;0.0
23;0.0
24;0.0
25;0.0
26;0.0
27;0.001
28;0.001
29;0.0
30;0.0
31;0.0
32;0.0
33;0.0
34;0.0
35;0.002
36;0.01
37;0.002
38;0.012
39;0.002
40;0.004
41;0.008
42;0.0
43;0.0
44;0.0
45;0.015
46;0.005
47;0.014
48;0.023
49;0.011
50;0.017
51;0.007
52;0.0
