;0
0;0.006
1;0.029
2;0.067
3;0.089
4;0.001
5;0.08
6;0.0
7;0.0
8;0.0
9;0.001
10;0.0
11;0.0
12;0.001
13;0.045
14;0.001
15;0.0
16;0.0
17;0.0
18;0.0
19;0.0
20;0.0
21;0.0
22;0.001
23;0.0
24;0.0
25;0.0
26;0.003
27;0.0
28;0.0
29;0.0
30;0.0
31;0.0
32;0.0
33;0.0
34;0.0
35;0.0
36;0.024
37;0.0
38;0.023
39;0.013
40;0.0
41;0.0
42;0.002
43;0.0
44;0.059
45;0.036
46;0.001
47;0.018
48;0.021
49;0.001
50;0.004
51;0.01
52;0.001
