;0
0;0.003
1;0.01
2;0.028
3;0.039
4;0.002
5;0.01
6;0.019
7;0.005
8;0.02
9;0.04
10;0.021
11;0.004
12;0.008
13;0.014
14;0.0
15;0.025
16;0.001
17;0.0
18;0.0
19;0.002
20;0.001
21;0.002
22;0.0
23;0.0
24;0.0
25;0.0
26;0.0
27;0.025
28;0.0
29;0.001
30;0.002
31;0.0
32;0.042
33;0.019
34;0.006
35;0.03
36;0.01
37;0.006
38;0.001
39;0.013
40;0.0
41;0.0
42;0.0
43;0.0
44;0.024
45;0.02
46;0.041
47;0.029
48;0.006
49;0.002
50;0.0
51;0.026
52;0.079
