;0
0;0.003
1;0.031
2;0.0
3;0.0
4;0.017
5;0.012
6;0.017
7;0.06
8;0.005
9;0.008
10;0.002
11;0.023
12;0.002
13;0.0
14;0.0
15;0.041
16;0.0
17;0.02
18;0.0
19;0.002
20;0.0
21;0.0
22;0.0
23;0.0
24;0.04
25;0.026
26;0.0
27;0.0
28;0.0
29;0.0
30;0.009
31;0.006
32;0.0
33;0.017
34;0.0
35;0.001
36;0.001
37;0.01
38;0.017
39;0.056
40;0.032
41;0.047
42;0.015
43;0.078
44;0.007
45;0.009
46;0.008
47;0.023
48;0.008
49;0.007
50;0.0
51;0.0
52;0.011
