;0
0;0.006
1;0.034
2;0.0
3;0.002
4;0.017
5;0.034
6;0.013
7;0.046
8;0.002
9;0.005
10;0.004
11;0.024
12;0.001
13;0.0
14;0.001
15;0.018
16;0.0
17;0.018
18;0.0
19;0.006
20;0.0
21;0.0
22;0.0
23;0.008
24;0.009
25;0.019
26;0.0
27;0.0
28;0.0
29;0.0
30;0.016
31;0.007
32;0.014
33;0.044
34;0.0
35;0.0
36;0.014
37;0.03
38;0.003
39;0.079
40;0.113
41;0.047
42;0.013
43;0.075
44;0.019
45;0.008
46;0.004
47;0.023
48;0.0
49;0.015
50;0.0
51;0.0
52;0.001
