;0
0;0.031
1;0.001
2;0.029
3;0.004
4;0.005
5;0.005
6;0.013
7;0.0
8;0.024
9;0.019
10;0.037
11;0.02
12;0.003
13;0.003
14;0.022
15;0.0
16;0.001
17;0.021
18;0.012
19;0.003
20;0.001
21;0.002
22;0.004
23;0.0
24;0.022
25;0.0
26;0.0
27;0.0
28;0.005
29;0.0
30;0.0
31;0.001
32;0.0
33;0.008
34;0.0
35;0.003
36;0.007
37;0.002
38;0.033
39;0.004
40;0.005
41;0.024
42;0.02
43;0.002
44;0.011
45;0.008
46;0.005
47;0.093
48;0.001
49;0.015
50;0.034
51;0.005
52;0.0
