;0
0;0.003
1;0.014
2;0.0
3;0.0
4;0.005
5;0.02
6;0.004
7;0.022
8;0.002
9;0.007
10;0.0
11;0.038
12;0.0
13;0.0
14;0.0
15;0.005
16;0.0
17;0.007
18;0.0
19;0.004
20;0.0
21;0.0
22;0.0
23;0.01
24;0.002
25;0.032
26;0.0
27;0.0
28;0.0
29;0.0
30;0.012
31;0.0
32;0.023
33;0.029
34;0.0
35;0.002
36;0.0
37;0.006
38;0.004
39;0.133
40;0.123
41;0.026
42;0.011
43;0.062
44;0.016
45;0.117
46;0.004
47;0.005
48;0.004
49;0.0
50;0.0
51;0.002
52;0.004
