;0
0;0.008
1;0.002
2;0.005
3;0.011
4;0.0
5;0.006
6;0.009
7;0.0
8;0.0
9;0.004
10;0.004
11;0.038
12;0.0
13;0.0
14;0.005
15;0.002
16;0.01
17;0.0
18;0.0
19;0.0
20;0.002
21;0.0
22;0.0
23;0.012
24;0.0
25;0.0
26;0.0
27;0.0
28;0.0
29;0.0
30;0.0
31;0.0
32;0.0
33;0.0
34;0.0
35;0.051
36;0.009
37;0.001
38;0.004
39;0.079
40;0.019
41;0.004
42;0.223
43;0.126
44;0.037
45;0.035
46;0.014
47;0.012
48;0.006
49;0.012
50;0.002
51;0.001
52;0.0
