;0
0;0.0
1;0.0
2;0.0
3;0.0
4;0.0
5;0.0
6;0.0
7;0.0
8;0.0
9;0.0
10;0.002
11;0.053
12;0.004
13;0.006
14;0.009
15;0.007
16;0.0
17;0.018
18;0.001
19;0.001
20;0.003
21;0.0
22;0.002
23;0.008
24;0.02
25;0.0
26;0.0
27;0.0
28;0.0
29;0.0
30;0.0
31;0.01
32;0.01
33;0.013
34;0.0
35;0.0
36;0.022
37;0.051
38;0.005
39;0.022
40;0.017
41;0.046
42;0.013
43;0.084
44;0.053
45;0.0
46;0.008
47;0.015
48;0.01
49;0.01
50;0.002
51;0.0
52;0.017
