;0
0;0.003
1;0.017
2;0.011
3;0.002
4;0.013
5;0.015
6;0.011
7;0.052
8;0.011
9;0.01
10;0.004
11;0.022
12;0.005
13;0.0
14;0.0
15;0.0
16;0.0
17;0.003
18;0.0
19;0.004
20;0.0
21;0.0
22;0.0
23;0.001
24;0.021
25;0.026
26;0.0
27;0.0
28;0.0
29;0.0
30;0.0
31;0.001
32;0.0
33;0.059
34;0.0
35;0.0
36;0.001
37;0.005
38;0.001
39;0.112
40;0.086
41;0.042
42;0.019
43;0.052
44;0.014
45;0.006
46;0.002
47;0.02
48;0.0
49;0.009
50;0.0
51;0.0
52;0.0
