;0
0;0.003
1;0.043
2;0.047
3;0.016
4;0.02
5;0.026
6;0.06
7;0.001
8;0.0
9;0.074
10;0.034
11;0.0
12;0.0
13;0.0
14;0.006
15;0.005
16;0.013
17;0.0
18;0.0
19;0.004
20;0.0
21;0.0
22;0.0
23;0.0
24;0.001
25;0.0
26;0.0
27;0.0
28;0.0
29;0.0
30;0.0
31;0.0
32;0.0
33;0.0
34;0.0
35;0.009
36;0.001
37;0.003
38;0.03
39;0.001
40;0.032
41;0.043
42;0.049
43;0.015
44;0.017
45;0.004
46;0.015
47;0.001
48;0.0
49;0.006
50;0.001
51;0.005
52;0.0
