;0
0;0.008
1;0.004
2;0.004
3;0.005
4;0.0
5;0.014
6;0.006
7;0.0
8;0.0
9;0.003
10;0.012
11;0.041
12;0.0
13;0.0
14;0.005
15;0.002
16;0.007
17;0.001
18;0.0
19;0.001
20;0.0
21;0.006
22;0.0
23;0.022
24;0.0
25;0.0
26;0.0
27;0.0
28;0.0
29;0.0
30;0.0
31;0.0
32;0.0
33;0.0
34;0.0
35;0.011
36;0.03
37;0.014
38;0.0
39;0.024
40;0.043
41;0.0
42;0.089
43;0.046
44;0.031
45;0.025
46;0.017
47;0.012
48;0.01
49;0.01
50;0.0
51;0.002
52;0.0
