;0
0;0.003
1;0.024
2;0.001
3;0.0
4;0.011
5;0.017
6;0.02
7;0.078
8;0.002
9;0.01
10;0.002
11;0.038
12;0.001
13;0.0
14;0.001
15;0.008
16;0.0
17;0.038
18;0.0
19;0.001
20;0.002
21;0.0
22;0.0
23;0.002
24;0.064
25;0.017
26;0.0
27;0.0
28;0.0
29;0.0
30;0.086
31;0.006
32;0.001
33;0.032
34;0.0
35;0.001
36;0.004
37;0.076
38;0.047
39;0.036
40;0.025
41;0.026
42;0.006
43;0.11
44;0.003
45;0.009
46;0.026
47;0.013
48;0.001
49;0.01
50;0.001
51;0.005
52;0.046
