;0
0;0.001
1;0.006
2;0.001
3;0.0
4;0.002
5;0.032
6;0.0
7;0.0
8;0.006
9;0.013
10;0.0
11;0.038
12;0.075
13;0.002
14;0.0
15;0.002
16;0.009
17;0.001
18;0.0
19;0.0
20;0.006
21;0.008
22;0.018
23;0.0
24;0.0
25;0.001
26;0.014
27;0.023
28;0.053
29;0.0
30;0.0
31;0.005
32;0.0
33;0.0
34;0.0
35;0.0
36;0.05
37;0.006
38;0.0
39;0.001
40;0.02
41;0.006
42;0.017
43;0.0
44;0.0
45;0.015
46;0.01
47;0.013
48;0.056
49;0.028
50;0.011
51;0.006
52;0.035
