;0
0;0.003
1;0.019
2;0.001
3;0.0
4;0.013
5;0.036
6;0.039
7;0.087
8;0.001
9;0.015
10;0.0
11;0.082
12;0.004
13;0.0
14;0.008
15;0.03
16;0.0
17;0.043
18;0.0
19;0.006
20;0.001
21;0.0
22;0.0
23;0.04
24;0.003
25;0.02
26;0.0
27;0.0
28;0.0
29;0.003
30;0.009
31;0.003
32;0.039
33;0.092
34;0.001
35;0.0
36;0.0
37;0.048
38;0.033
39;0.038
40;0.03
41;0.021
42;0.031
43;0.114
44;0.0
45;0.004
46;0.025
47;0.056
48;0.006
49;0.03
50;0.032
51;0.01
52;0.102
