;0
0;0.019
1;0.005
2;0.001
3;0.006
4;0.001
5;0.004
6;0.008
7;0.001
8;0.0
9;0.009
10;0.003
11;0.022
12;0.0
13;0.0
14;0.007
15;0.002
16;0.005
17;0.0
18;0.0
19;0.0
20;0.0
21;0.001
22;0.0
23;0.001
24;0.0
25;0.0
26;0.0
27;0.0
28;0.0
29;0.0
30;0.0
31;0.0
32;0.0
33;0.0
34;0.0
35;0.0
36;0.029
37;0.003
38;0.0
39;0.029
40;0.099
41;0.003
42;0.192
43;0.275
44;0.036
45;0.046
46;0.035
47;0.024
48;0.004
49;0.006
50;0.003
51;0.001
52;0.0
