;0
0;0.0
1;0.025
2;0.006
3;0.007
4;0.013
5;0.021
6;0.011
7;0.033
8;0.0
9;0.0
10;0.001
11;0.0
12;0.004
13;0.032
14;0.01
15;0.002
16;0.001
17;0.002
18;0.001
19;0.007
20;0.001
21;0.008
22;0.0
23;0.0
24;0.0
25;0.0
26;0.0
27;0.007
28;0.008
29;0.0
30;0.0
31;0.0
32;0.0
33;0.0
34;0.026
35;0.008
36;0.014
37;0.039
38;0.0
39;0.021
40;0.05
41;0.0
42;0.12
43;0.043
44;0.042
45;0.033
46;0.058
47;0.0
48;0.005
49;0.019
50;0.0
51;0.007
52;0.023
