;0
0;0.005
1;0.001
2;0.004
3;0.013
4;0.021
5;0.019
6;0.003
7;0.002
8;0.001
9;0.0
10;0.002
11;0.001
12;0.004
13;0.001
14;0.007
15;0.001
16;0.0
17;0.0
18;0.004
19;0.043
20;0.005
21;0.003
22;0.0
23;0.0
24;0.0
25;0.0
26;0.0
27;0.0
28;0.001
29;0.0
30;0.0
31;0.0
32;0.0
33;0.0
34;0.001
35;0.05
36;0.012
37;0.003
38;0.0
39;0.014
40;0.013
41;0.0
42;0.107
43;0.008
44;0.069
45;0.033
46;0.064
47;0.0
48;0.001
49;0.006
50;0.004
51;0.0
52;0.0
