;0
0;0.0
1;0.0
2;0.001
3;0.003
4;0.0
5;0.005
6;0.0
7;0.0
8;0.004
9;0.011
10;0.0
11;0.009
12;0.08
13;0.004
14;0.0
15;0.005
16;0.001
17;0.001
18;0.0
19;0.002
20;0.008
21;0.003
22;0.009
23;0.0
24;0.0
25;0.0
26;0.0
27;0.002
28;0.001
29;0.0
30;0.0
31;0.0
32;0.0
33;0.0
34;0.0
35;0.034
36;0.04
37;0.0
38;0.004
39;0.001
40;0.017
41;0.001
42;0.015
43;0.0
44;0.0
45;0.035
46;0.0
47;0.042
48;0.048
49;0.044
50;0.004
51;0.004
52;0.024
