;0
0;0.05
1;0.0
2;0.0
3;0.063
4;0.234
5;0.0
6;0.012
7;0.064
8;0.165
9;0.024
10;0.073
11;0.037
12;0.005
13;0.002
14;0.06
15;0.011
16;0.126
17;0.017
18;0.022
19;0.0
20;0.043
21;0.0
22;0.001
23;0.005
24;0.0
25;0.0
26;0.0
27;0.0
28;0.0
29;0.0
30;0.0
31;0.0
32;0.0
33;0.0
34;0.0
35;0.0
36;0.0
37;0.01
38;0.052
39;0.014
40;0.011
41;0.079
42;0.142
43;0.071
44;0.09
45;0.054
46;0.027
47;0.004
48;0.001
49;0.0
50;0.037
51;0.033
52;0.054
