;0
0;0.001
1;0.021
2;0.017
3;0.037
4;0.023
5;0.038
6;0.004
7;0.01
8;0.002
9;0.0
10;0.006
11;0.009
12;0.004
13;0.041
14;0.038
15;0.003
16;0.0
17;0.001
18;0.002
19;0.029
20;0.009
21;0.004
22;0.0
23;0.0
24;0.0
25;0.012
26;0.0
27;0.0
28;0.0
29;0.0
30;0.0
31;0.0
32;0.0
33;0.027
34;0.012
35;0.01
36;0.064
37;0.109
38;0.0
39;0.043
40;0.027
41;0.011
42;0.043
43;0.045
44;0.073
45;0.126
46;0.075
47;0.0
48;0.002
49;0.049
50;0.006
51;0.001
52;0.001
