;0
0;0.001
1;0.004
2;0.0
3;0.034
4;0.035
5;0.0
6;0.004
7;0.04
8;0.028
9;0.018
10;0.005
11;0.011
12;0.004
13;0.0
14;0.011
15;0.043
16;0.006
17;0.004
18;0.013
19;0.0
20;0.03
21;0.003
22;0.0
23;0.0
24;0.0
25;0.0
26;0.0
27;0.0
28;0.0
29;0.002
30;0.0
31;0.0
32;0.0
33;0.0
34;0.0
35;0.0
36;0.0
37;0.036
38;0.016
39;0.002
40;0.067
41;0.015
42;0.011
43;0.0
44;0.039
45;0.002
46;0.0
47;0.0
48;0.002
49;0.001
50;0.042
51;0.033
52;0.055
