;0
0;0.004
1;0.001
2;0.032
3;0.04
4;0.001
5;0.009
6;0.02
7;0.005
8;0.022
9;0.043
10;0.028
11;0.004
12;0.009
13;0.014
14;0.0
15;0.02
16;0.003
17;0.001
18;0.0
19;0.0
20;0.002
21;0.001
22;0.0
23;0.0
24;0.0
25;0.0
26;0.012
27;0.032
28;0.0
29;0.0
30;0.0
31;0.0
32;0.033
33;0.017
34;0.011
35;0.019
36;0.021
37;0.015
38;0.002
39;0.007
40;0.0
41;0.0
42;0.0
43;0.002
44;0.021
45;0.022
46;0.037
47;0.029
48;0.006
49;0.0
50;0.001
51;0.028
52;0.087
