;0
0;0.026
1;0.042
2;0.057
3;0.037
4;0.009
5;0.013
6;0.021
7;0.033
8;0.001
9;0.041
10;0.0
11;0.003
12;0.007
13;0.0
14;0.044
15;0.01
16;0.0
17;0.002
18;0.0
19;0.0
20;0.0
21;0.003
22;0.0
23;0.0
24;0.0
25;0.0
26;0.0
27;0.0
28;0.0
29;0.0
30;0.0
31;0.0
32;0.0
33;0.0
34;0.0
35;0.0
36;0.006
37;0.021
38;0.001
39;0.066
40;0.014
41;0.014
42;0.033
43;0.004
44;0.038
45;0.001
46;0.0
47;0.0
48;0.014
49;0.008
50;0.014
51;0.003
52;0.0
