;0
0;0.003
1;0.0
2;0.014
3;0.039
4;0.05
5;0.051
6;0.044
7;0.091
8;0.003
9;0.022
10;0.019
11;0.018
12;0.01
13;0.005
14;0.0
15;0.0
16;0.001
17;0.0
18;0.0
19;0.008
20;0.011
21;0.004
22;0.005
23;0.0
24;0.0
25;0.0
26;0.0
27;0.001
28;0.0
29;0.003
30;0.0
31;0.019
32;0.0
33;0.0
34;0.005
35;0.041
36;0.01
37;0.002
38;0.012
39;0.023
40;0.031
41;0.087
42;0.003
43;0.022
44;0.0
45;0.0
46;0.028
47;0.032
48;0.0
49;0.001
50;0.0
51;0.0
52;0.0
