;0
0;0.001
1;0.0
2;0.0
3;0.029
4;0.114
5;0.0
6;0.018
7;0.021
8;0.037
9;0.01
10;0.026
11;0.017
12;0.003
13;0.001
14;0.016
15;0.006
16;0.016
17;0.018
18;0.001
19;0.002
20;0.047
21;0.003
22;0.0
23;0.028
24;0.0
25;0.0
26;0.0
27;0.0
28;0.0
29;0.0
30;0.0
31;0.0
32;0.0
33;0.0
34;0.0
35;0.0
36;0.006
37;0.018
38;0.005
39;0.01
40;0.029
41;0.006
42;0.006
43;0.005
44;0.046
45;0.007
46;0.016
47;0.0
48;0.001
49;0.0
50;0.053
51;0.016
52;0.051
