;0
0;0.012
1;0.0
2;0.025
3;0.061
4;0.075
5;0.07
6;0.075
7;0.088
8;0.003
9;0.045
10;0.023
11;0.024
12;0.007
13;0.006
14;0.0
15;0.0
16;0.0
17;0.0
18;0.0
19;0.006
20;0.022
21;0.0
22;0.004
23;0.0
24;0.0
25;0.0
26;0.0
27;0.0
28;0.0
29;0.01
30;0.0
31;0.024
32;0.001
33;0.0
34;0.0
35;0.041
36;0.017
37;0.002
38;0.006
39;0.015
40;0.062
41;0.116
42;0.008
43;0.024
44;0.0
45;0.0
46;0.04
47;0.092
48;0.0
49;0.003
50;0.0
51;0.0
52;0.001
