;0
0;0.0
1;0.0
2;0.0
3;0.0
4;0.0
5;0.007
6;0.0
7;0.0
8;0.012
9;0.026
10;0.0
11;0.002
12;0.075
13;0.011
14;0.0
15;0.007
16;0.011
17;0.002
18;0.0
19;0.002
20;0.003
21;0.0
22;0.02
23;0.0
24;0.0
25;0.0
26;0.0
27;0.0
28;0.0
29;0.0
30;0.0
31;0.0
32;0.0
33;0.0
34;0.0
35;0.017
36;0.087
37;0.0
38;0.013
39;0.0
40;0.014
41;0.002
42;0.015
43;0.002
44;0.0
45;0.02
46;0.001
47;0.016
48;0.074
49;0.063
50;0.008
51;0.035
52;0.037
