;0
0;0.001
1;0.001
2;0.001
3;0.029
4;0.045
5;0.0
6;0.012
7;0.02
8;0.028
9;0.01
10;0.009
11;0.023
12;0.007
13;0.0
14;0.027
15;0.002
16;0.011
17;0.011
18;0.0
19;0.0
20;0.042
21;0.002
22;0.0
23;0.007
24;0.0
25;0.0
26;0.0
27;0.0
28;0.0
29;0.0
30;0.0
31;0.0
32;0.0
33;0.0
34;0.0
35;0.0
36;0.004
37;0.006
38;0.0
39;0.034
40;0.006
41;0.012
42;0.009
43;0.007
44;0.001
45;0.01
46;0.019
47;0.001
48;0.001
49;0.0
50;0.03
51;0.003
52;0.044
