;0
0;0.002
1;0.032
2;0.037
3;0.007
4;0.014
5;0.029
6;0.058
7;0.001
8;0.0
9;0.084
10;0.032
11;0.0
12;0.0
13;0.0
14;0.005
15;0.005
16;0.018
17;0.0
18;0.0
19;0.003
20;0.0
21;0.0
22;0.001
23;0.001
24;0.004
25;0.0
26;0.0
27;0.0
28;0.0
29;0.0
30;0.0
31;0.0
32;0.0
33;0.001
34;0.0
35;0.004
36;0.001
37;0.007
38;0.029
39;0.0
40;0.041
41;0.045
42;0.047
43;0.015
44;0.004
45;0.004
46;0.009
47;0.001
48;0.0
49;0.006
50;0.001
51;0.007
52;0.0
