;0
0;0.003
1;0.006
2;0.008
3;0.057
4;0.044
5;0.0
6;0.007
7;0.086
8;0.057
9;0.015
10;0.028
11;0.004
12;0.006
13;0.0
14;0.023
15;0.017
16;0.024
17;0.018
18;0.001
19;0.0
20;0.03
21;0.0
22;0.0
23;0.0
24;0.0
25;0.0
26;0.0
27;0.0
28;0.001
29;0.001
30;0.0
31;0.0
32;0.001
33;0.0
34;0.0
35;0.0
36;0.015
37;0.036
38;0.026
39;0.017
40;0.064
41;0.045
42;0.02
43;0.007
44;0.029
45;0.002
46;0.007
47;0.0
48;0.014
49;0.0
50;0.107
51;0.069
52;0.01
